sale_date,sale_year,sale_month,quarter_label,week_start,day_type,channel,total_transactions,total_units,total_revenue,gross_revenue,total_delivery_income,total_returns,total_refunds,return_rate_pct,event_day_txns,avg_order_value
2024-07-29,2024,7,Q3 2024,2024-07-29 00:00:00.000,Weekday,In-Store,3039,3039,23624794.00,23624794.00,0,133,963767.00,4.38,0,7773.870000
2024-07-29,2024,7,Q3 2024,2024-07-29 00:00:00.000,Weekday,Online,1715,1715,13935975.00,13123475.00,857500,90,732610.00,5.25,0,8125.930000
2024-07-30,2024,7,Q3 2024,2024-07-29 00:00:00.000,Weekday,In-Store,3003,3003,23424839.00,23424839.00,0,142,1132558.00,4.73,0,7800.480000
2024-07-30,2024,7,Q3 2024,2024-07-29 00:00:00.000,Weekday,Online,1689,1689,13613997.00,12812497.00,844500,86,658414.00,5.09,0,8060.390000
2024-07-31,2024,7,Q3 2024,2024-07-29 00:00:00.000,Weekday,In-Store,3063,3063,24185171.00,24185171.00,0,134,1138766.00,4.37,0,7895.910000
2024-07-31,2024,7,Q3 2024,2024-07-29 00:00:00.000,Weekday,Online,1763,1763,14832128.00,13996128.00,881500,91,816609.00,5.16,0,8413.010000
2024-08-01,2024,8,Q3 2024,2024-07-29 00:00:00.000,Weekday,In-Store,3011,3011,22582843.00,22582843.00,0,154,1318846.00,5.11,0,7500.110000
2024-08-01,2024,8,Q3 2024,2024-07-29 00:00:00.000,Weekday,Online,1760,1760,14920025.00,14082525.00,880000,85,600815.00,4.83,0,8477.290000
2024-08-02,2024,8,Q3 2024,2024-07-29 00:00:00.000,Weekday,In-Store,3159,3159,24573804.00,24573804.00,0,163,1442737.00,5.16,0,7778.980000
2024-08-02,2024,8,Q3 2024,2024-07-29 00:00:00.000,Weekday,Online,1802,1802,15237576.00,14375576.00,901000,78,597322.00,4.33,0,8455.920000
2024-08-03,2024,8,Q3 2024,2024-07-29 00:00:00.000,Weekend,In-Store,3022,3022,23456023.00,23456023.00,0,145,1271055.00,4.8,0,7761.750000
2024-08-03,2024,8,Q3 2024,2024-07-29 00:00:00.000,Weekend,Online,1728,1728,14228365.00,13410865.00,864000,93,780907.00,5.38,0,8234.010000
2024-08-04,2024,8,Q3 2024,2024-08-05 00:00:00.000,Weekend,In-Store,3031,3031,23418318.00,23418318.00,0,149,1290451.00,4.92,0,7726.270000
2024-08-04,2024,8,Q3 2024,2024-08-05 00:00:00.000,Weekend,Online,1757,1757,14313639.00,13483139.00,878500,96,785804.00,5.46,0,8146.640000
2024-08-05,2024,8,Q3 2024,2024-08-05 00:00:00.000,Weekday,In-Store,3094,3094,23547362.00,23547362.00,0,156,1322344.00,5.04,0,7610.650000
2024-08-05,2024,8,Q3 2024,2024-08-05 00:00:00.000,Weekday,Online,1746,1746,14394243.00,13565743.00,873000,89,792111.00,5.1,0,8244.130000
2024-08-06,2024,8,Q3 2024,2024-08-05 00:00:00.000,Weekday,In-Store,3042,3042,23633805.00,23633805.00,0,147,1272853.00,4.83,0,7769.170000
2024-08-06,2024,8,Q3 2024,2024-08-05 00:00:00.000,Weekday,Online,1679,1679,13560610.00,12765610.00,839500,89,699111.00,5.3,0,8076.600000
2024-08-07,2024,8,Q3 2024,2024-08-05 00:00:00.000,Weekday,In-Store,3139,3139,24288737.00,24288737.00,0,176,1531024.00,5.61,0,7737.730000
2024-08-07,2024,8,Q3 2024,2024-08-05 00:00:00.000,Weekday,Online,1712,1712,13984480.00,13174480.00,856000,92,787108.00,5.37,0,8168.500000
2024-08-08,2024,8,Q3 2024,2024-08-05 00:00:00.000,Weekday,In-Store,3012,3012,23509337.00,23509337.00,0,149,1273451.00,4.95,0,7805.220000
2024-08-08,2024,8,Q3 2024,2024-08-05 00:00:00.000,Weekday,Online,1656,1656,13820846.00,13043846.00,828000,102,847598.00,6.16,0,8345.920000
2024-08-09,2024,8,Q3 2024,2024-08-05 00:00:00.000,Weekday,In-Store,3068,3068,24705562.00,24705562.00,0,130,1055370.00,4.24,0,8052.660000
2024-08-09,2024,8,Q3 2024,2024-08-05 00:00:00.000,Weekday,Online,1737,1737,14212156.00,13390156.00,868500,93,772407.00,5.35,0,8182.010000
2024-08-10,2024,8,Q3 2024,2024-08-05 00:00:00.000,Weekend,In-Store,3157,3157,24626203.00,24626203.00,0,160,1242140.00,5.07,0,7800.510000
2024-08-10,2024,8,Q3 2024,2024-08-05 00:00:00.000,Weekend,Online,1703,1703,14055280.00,13245280.00,851500,83,641017.00,4.87,0,8253.250000
2024-08-11,2024,8,Q3 2024,2024-08-12 00:00:00.000,Weekend,In-Store,3009,3009,23350329.00,23350329.00,0,138,1133662.00,4.59,0,7760.160000
2024-08-11,2024,8,Q3 2024,2024-08-12 00:00:00.000,Weekend,Online,1677,1677,13960702.00,13161702.00,838500,79,687221.00,4.71,0,8324.810000
2024-08-12,2024,8,Q3 2024,2024-08-12 00:00:00.000,Weekday,In-Store,3017,3017,24105042.00,24105042.00,0,159,1315241.00,5.27,0,7989.740000
2024-08-12,2024,8,Q3 2024,2024-08-12 00:00:00.000,Weekday,Online,1736,1736,14423043.00,13594543.00,868000,79,661221.00,4.55,0,8308.200000
2024-08-13,2024,8,Q3 2024,2024-08-12 00:00:00.000,Weekday,In-Store,3030,3030,23392035.00,23392035.00,0,165,1391835.00,5.45,0,7720.140000
2024-08-13,2024,8,Q3 2024,2024-08-12 00:00:00.000,Weekday,Online,1724,1724,14228566.00,13411566.00,862000,90,733610.00,5.22,0,8253.230000
2024-08-14,2024,8,Q3 2024,2024-08-12 00:00:00.000,Weekday,In-Store,3028,3028,23089736.00,23089736.00,0,164,1527736.00,5.42,0,7625.410000
2024-08-14,2024,8,Q3 2024,2024-08-12 00:00:00.000,Weekday,Online,1639,1639,13072431.00,12287931.00,819500,70,629430.00,4.27,0,7975.860000
2024-08-15,2024,8,Q3 2024,2024-08-12 00:00:00.000,Weekday,In-Store,2982,2982,23546469.00,23546469.00,0,151,1311049.00,5.06,0,7896.200000
2024-08-15,2024,8,Q3 2024,2024-08-12 00:00:00.000,Weekday,Online,1755,1755,14445324.00,13607324.00,877500,79,709321.00,4.5,0,8230.950000
2024-08-16,2024,8,Q3 2024,2024-08-12 00:00:00.000,Weekday,In-Store,3068,3068,23825596.00,23825596.00,0,164,1451536.00,5.35,0,7765.840000
2024-08-16,2024,8,Q3 2024,2024-08-12 00:00:00.000,Weekday,Online,1744,1744,14378256.00,13556256.00,872000,100,868400.00,5.73,0,8244.410000
2024-08-17,2024,8,Q3 2024,2024-08-12 00:00:00.000,Weekend,In-Store,3078,3078,24267878.00,24267878.00,0,156,1306944.00,5.07,0,7884.300000
2024-08-17,2024,8,Q3 2024,2024-08-12 00:00:00.000,Weekend,Online,1763,1763,14370237.00,13538737.00,881500,100,893800.00,5.67,0,8151.010000
2024-08-18,2024,8,Q3 2024,2024-08-19 00:00:00.000,Weekend,In-Store,3008,3008,23228345.00,23228345.00,0,153,1267847.00,5.09,0,7722.190000
2024-08-18,2024,8,Q3 2024,2024-08-19 00:00:00.000,Weekend,Online,1721,1721,13991860.00,13171860.00,860500,81,619919.00,4.71,0,8130.080000
2024-08-19,2024,8,Q3 2024,2024-08-19 00:00:00.000,Weekday,In-Store,3088,3088,24130677.00,24130677.00,0,165,1248235.00,5.34,0,7814.340000
2024-08-19,2024,8,Q3 2024,2024-08-19 00:00:00.000,Weekday,Online,1694,1694,13664807.00,12868307.00,847000,101,737299.00,5.96,0,8066.590000
2024-08-20,2024,8,Q3 2024,2024-08-19 00:00:00.000,Weekday,In-Store,3013,3013,23552342.00,23552342.00,0,155,1374245.00,5.14,0,7816.910000
2024-08-20,2024,8,Q3 2024,2024-08-19 00:00:00.000,Weekday,Online,1787,1787,14779699.00,13929199.00,893500,86,803414.00,4.81,0,8270.680000
2024-08-21,2024,8,Q3 2024,2024-08-19 00:00:00.000,Weekday,In-Store,3046,3046,23821633.00,23821633.00,0,179,1632421.00,5.88,0,7820.630000
2024-08-21,2024,8,Q3 2024,2024-08-19 00:00:00.000,Weekday,Online,1712,1712,13714177.00,12902677.00,856000,89,778211.00,5.2,0,8010.620000
2024-08-22,2024,8,Q3 2024,2024-08-19 00:00:00.000,Weekday,In-Store,3000,3000,23653240.00,23653240.00,0,140,1092560.00,4.67,0,7884.410000
2024-08-22,2024,8,Q3 2024,2024-08-19 00:00:00.000,Weekday,Online,1670,1670,13572211.00,12777711.00,835000,81,649519.00,4.85,0,8127.070000
2024-08-23,2024,8,Q3 2024,2024-08-19 00:00:00.000,Weekday,In-Store,3084,3084,24112189.00,24112189.00,0,173,1428227.00,5.61,0,7818.480000
2024-08-23,2024,8,Q3 2024,2024-08-19 00:00:00.000,Weekday,Online,1775,1775,14775905.00,13928405.00,887500,80,637120.00,4.51,0,8324.450000
2024-08-24,2024,8,Q3 2024,2024-08-19 00:00:00.000,Weekend,In-Store,3042,3042,23528811.00,23528811.00,0,153,1270847.00,5.03,0,7734.650000
2024-08-24,2024,8,Q3 2024,2024-08-19 00:00:00.000,Weekend,Online,1759,1759,14398131.00,13563631.00,879500,90,717110.00,5.12,0,8185.410000
2024-08-25,2024,8,Q3 2024,2024-08-26 00:00:00.000,Weekend,In-Store,3015,3015,23581621.00,23581621.00,0,136,1148564.00,4.51,0,7821.430000
2024-08-25,2024,8,Q3 2024,2024-08-26 00:00:00.000,Weekend,Online,1740,1740,14576739.00,13746239.00,870000,79,634421.00,4.54,0,8377.440000
2024-08-26,2024,8,Q3 2024,2024-08-26 00:00:00.000,Weekday,In-Store,3095,3095,23669259.00,23669259.00,0,154,1333846.00,4.98,0,7647.580000
2024-08-26,2024,8,Q3 2024,2024-08-26 00:00:00.000,Weekday,Online,1662,1662,13603616.00,12811616.00,831000,78,710422.00,4.69,0,8185.090000
2024-08-27,2024,8,Q3 2024,2024-08-26 00:00:00.000,Weekday,In-Store,2988,2988,23073873.00,23073873.00,0,161,1335439.00,5.39,0,7722.180000
2024-08-27,2024,8,Q3 2024,2024-08-26 00:00:00.000,Weekday,Online,1696,1696,14131404.00,13333404.00,848000,100,787500.00,5.9,0,8332.200000
2024-08-28,2024,8,Q3 2024,2024-08-26 00:00:00.000,Weekday,In-Store,3151,3151,24027506.00,24027506.00,0,157,1327643.00,4.98,0,7625.360000
2024-08-28,2024,8,Q3 2024,2024-08-26 00:00:00.000,Weekday,Online,1668,1668,13685420.00,12895420.00,834000,88,645112.00,5.28,0,8204.690000
2024-08-29,2024,8,Q3 2024,2024-08-26 00:00:00.000,Weekday,In-Store,3140,3140,24192940.00,24192940.00,0,180,1503920.00,5.73,0,7704.760000
2024-08-29,2024,8,Q3 2024,2024-08-26 00:00:00.000,Weekday,Online,1788,1788,14744004.00,13896004.00,894000,92,612208.00,5.15,0,8246.090000
2024-08-30,2024,8,Q3 2024,2024-08-26 00:00:00.000,Weekday,In-Store,3078,3078,23439786.00,23439786.00,0,164,1368236.00,5.33,0,7615.270000
2024-08-30,2024,8,Q3 2024,2024-08-26 00:00:00.000,Weekday,Online,1644,1644,13279851.00,12505351.00,822000,95,825105.00,5.78,0,8077.770000
2024-08-31,2024,8,Q3 2024,2024-08-26 00:00:00.000,Weekend,In-Store,3051,3051,23031590.00,23031590.00,0,141,1022059.00,4.62,0,7548.870000
2024-08-31,2024,8,Q3 2024,2024-08-26 00:00:00.000,Weekend,Online,1730,1730,13963782.00,13154782.00,865000,112,870088.00,6.47,0,8071.550000
2024-09-01,2024,9,Q3 2024,2024-09-02 00:00:00.000,Weekend,In-Store,2979,2979,22342381.00,22342381.00,0,160,1326640.00,5.37,0,7499.960000
2024-09-01,2024,9,Q3 2024,2024-09-02 00:00:00.000,Weekend,Online,1653,1653,13637024.00,12849024.00,826500,77,584923.00,4.66,0,8249.860000
2024-09-02,2024,9,Q3 2024,2024-09-02 00:00:00.000,Weekday,In-Store,3026,3026,23628304.00,23628304.00,0,130,1115470.00,4.3,0,7808.430000
2024-09-02,2024,9,Q3 2024,2024-09-02 00:00:00.000,Weekday,Online,1694,1694,14054497.00,13252997.00,847000,91,726309.00,5.37,0,8296.630000
2024-09-03,2024,9,Q3 2024,2024-09-02 00:00:00.000,Weekday,In-Store,3042,3042,23382919.00,23382919.00,0,161,1422839.00,5.29,0,7686.690000
2024-09-03,2024,9,Q3 2024,2024-09-02 00:00:00.000,Weekday,Online,1720,1720,14402466.00,13585466.00,860000,86,752214.00,5,0,8373.530000
2024-09-04,2024,9,Q3 2024,2024-09-02 00:00:00.000,Weekday,In-Store,3106,3106,23901244.00,23901244.00,0,150,1225250.00,4.83,0,7695.180000
2024-09-04,2024,9,Q3 2024,2024-09-02 00:00:00.000,Weekday,Online,1691,1691,13826889.00,13021389.00,845500,80,632120.00,4.73,0,8176.750000
2024-09-05,2024,9,Q3 2024,2024-09-02 00:00:00.000,Weekday,In-Store,3078,3078,23596073.00,23596073.00,0,151,1336849.00,4.91,0,7666.040000
2024-09-05,2024,9,Q3 2024,2024-09-02 00:00:00.000,Weekday,Online,1727,1727,14052160.00,13232160.00,863500,87,769613.00,5.04,0,8136.750000
2024-09-06,2024,9,Q3 2024,2024-09-02 00:00:00.000,Weekday,In-Store,3132,3132,23706734.00,23706734.00,0,166,1412134.00,5.3,0,7569.200000
2024-09-06,2024,9,Q3 2024,2024-09-02 00:00:00.000,Weekday,Online,1693,1693,14066988.00,13260988.00,846500,81,689019.00,4.78,0,8308.910000
2024-09-07,2024,9,Q3 2024,2024-09-02 00:00:00.000,Weekend,In-Store,3093,3093,23622261.00,23622261.00,0,154,1182946.00,4.98,0,7637.330000
2024-09-07,2024,9,Q3 2024,2024-09-02 00:00:00.000,Weekend,Online,1730,1730,14259758.00,13438758.00,865000,88,728712.00,5.09,0,8242.630000
2024-09-08,2024,9,Q3 2024,2024-09-09 00:00:00.000,Weekend,In-Store,3112,3112,24750430.00,24750430.00,0,142,1120058.00,4.56,0,7953.220000
2024-09-08,2024,9,Q3 2024,2024-09-09 00:00:00.000,Weekend,Online,1647,1647,13960228.00,13174228.00,823500,75,577125.00,4.55,0,8476.160000
2024-09-09,2024,9,Q3 2024,2024-09-09 00:00:00.000,Weekday,In-Store,2997,2997,22898940.00,22898940.00,0,137,1142063.00,4.57,0,7640.620000
2024-09-09,2024,9,Q3 2024,2024-09-09 00:00:00.000,Weekday,Online,1732,1732,14249365.00,13431865.00,866000,97,720303.00,5.6,0,8227.120000
2024-09-10,2024,9,Q3 2024,2024-09-09 00:00:00.000,Weekday,In-Store,3052,3052,24194001.00,24194001.00,0,153,1234147.00,5.01,0,7927.260000
2024-09-10,2024,9,Q3 2024,2024-09-09 00:00:00.000,Weekday,Online,1817,1817,15274569.00,14409069.00,908500,86,655914.00,4.73,0,8406.480000
2024-09-11,2024,9,Q3 2024,2024-09-09 00:00:00.000,Weekday,In-Store,3006,3006,23194748.00,23194748.00,0,154,1308546.00,5.12,0,7716.150000
2024-09-11,2024,9,Q3 2024,2024-09-09 00:00:00.000,Weekday,Online,1704,1704,13846196.00,13044196.00,852000,100,821300.00,5.87,0,8125.700000
2024-09-12,2024,9,Q3 2024,2024-09-09 00:00:00.000,Weekday,In-Store,2907,2907,22716235.00,22716235.00,0,142,1219358.00,4.88,0,7814.320000
2024-09-12,2024,9,Q3 2024,2024-09-09 00:00:00.000,Weekday,Online,1724,1724,13956379.00,13145879.00,862000,103,786697.00,5.97,0,8095.350000
2024-09-13,2024,9,Q3 2024,2024-09-09 00:00:00.000,Weekday,In-Store,3157,3157,24613315.00,24613315.00,0,172,1444128.00,5.45,0,7796.430000
2024-09-13,2024,9,Q3 2024,2024-09-09 00:00:00.000,Weekday,Online,1700,1700,13619786.00,12812786.00,850000,86,710714.00,5.06,0,8011.640000
2024-09-14,2024,9,Q3 2024,2024-09-09 00:00:00.000,Weekend,In-Store,3025,3025,23198027.00,23198027.00,0,152,1276348.00,5.02,0,7668.770000
2024-09-14,2024,9,Q3 2024,2024-09-09 00:00:00.000,Weekend,Online,1674,1674,13591311.00,12796811.00,837000,85,597315.00,5.08,0,8119.060000
2024-09-15,2024,9,Q3 2024,2024-09-16 00:00:00.000,Weekend,In-Store,3184,3184,24948674.00,24948674.00,0,158,1226842.00,4.96,0,7835.640000
2024-09-15,2024,9,Q3 2024,2024-09-16 00:00:00.000,Weekend,Online,1713,1713,14437954.00,13614954.00,856500,67,619533.00,3.91,0,8428.460000
2024-09-16,2024,9,Q3 2024,2024-09-16 00:00:00.000,Weekday,In-Store,3125,3125,24453615.00,24453615.00,0,140,1218860.00,4.48,0,7825.160000
2024-09-16,2024,9,Q3 2024,2024-09-16 00:00:00.000,Weekday,Online,1727,1727,14238552.00,13414552.00,863500,79,636821.00,4.57,0,8244.670000
2024-09-17,2024,9,Q3 2024,2024-09-16 00:00:00.000,Weekday,In-Store,3088,3088,23584371.00,23584371.00,0,159,1256341.00,5.15,0,7637.430000
2024-09-17,2024,9,Q3 2024,2024-09-16 00:00:00.000,Weekday,Online,1580,1580,13083901.00,12334401.00,790000,81,734719.00,5.13,0,8280.950000
2024-09-18,2024,9,Q3 2024,2024-09-16 00:00:00.000,Weekday,In-Store,2993,2993,23518538.00,23518538.00,0,131,1030369.00,4.38,0,7857.850000
2024-09-18,2024,9,Q3 2024,2024-09-16 00:00:00.000,Weekday,Online,1664,1664,13593430.00,12808430.00,832000,94,744506.00,5.65,0,8169.130000
2024-09-19,2024,9,Q3 2024,2024-09-16 00:00:00.000,Weekday,In-Store,3011,3011,23692638.00,23692638.00,0,149,1215451.00,4.95,0,7868.690000
2024-09-19,2024,9,Q3 2024,2024-09-16 00:00:00.000,Weekday,Online,1773,1773,14445224.00,13607224.00,886500,97,815703.00,5.47,0,8147.330000
2024-09-20,2024,9,Q3 2024,2024-09-16 00:00:00.000,Weekday,In-Store,3122,3122,24147621.00,24147621.00,0,143,1227357.00,4.58,0,7734.660000
2024-09-20,2024,9,Q3 2024,2024-09-16 00:00:00.000,Weekday,Online,1720,1720,14234765.00,13417265.00,860000,85,674115.00,4.94,0,8276.030000
2024-09-21,2024,9,Q3 2024,2024-09-16 00:00:00.000,Weekend,In-Store,3136,3136,24121534.00,24121534.00,0,170,1426130.00,5.42,0,7691.820000
2024-09-21,2024,9,Q3 2024,2024-09-16 00:00:00.000,Weekend,Online,1722,1722,14341764.00,13523764.00,861000,86,718614.00,4.99,0,8328.550000
2024-09-22,2024,9,Q3 2024,2024-09-23 00:00:00.000,Weekend,In-Store,3069,3069,23555162.00,23555162.00,0,131,1037969.00,4.27,0,7675.190000
2024-09-22,2024,9,Q3 2024,2024-09-23 00:00:00.000,Weekend,Online,1696,1696,13520995.00,12718495.00,848000,91,831809.00,5.37,0,7972.280000
2024-09-23,2024,9,Q3 2024,2024-09-23 00:00:00.000,Weekday,In-Store,3030,3030,23703328.00,23703328.00,0,158,1274942.00,5.21,0,7822.880000
2024-09-23,2024,9,Q3 2024,2024-09-23 00:00:00.000,Weekday,Online,1652,1652,13584143.00,12805643.00,826000,95,820305.00,5.75,0,8222.850000
2024-09-24,2024,9,Q3 2024,2024-09-23 00:00:00.000,Weekday,In-Store,2989,2989,23161268.00,23161268.00,0,157,1266043.00,5.25,0,7748.840000
2024-09-24,2024,9,Q3 2024,2024-09-23 00:00:00.000,Weekday,Online,1689,1689,13716202.00,12917202.00,844500,91,750409.00,5.39,0,8120.900000
2024-09-25,2024,9,Q3 2024,2024-09-23 00:00:00.000,Weekday,In-Store,3091,3091,23898874.00,23898874.00,0,165,1544335.00,5.34,0,7731.760000
2024-09-25,2024,9,Q3 2024,2024-09-23 00:00:00.000,Weekday,Online,1711,1711,13764380.00,12954380.00,855500,91,767809.00,5.32,0,8044.640000
2024-09-26,2024,9,Q3 2024,2024-09-23 00:00:00.000,Weekday,In-Store,3112,3112,24243764.00,24243764.00,0,176,1499224.00,5.66,0,7790.410000
2024-09-26,2024,9,Q3 2024,2024-09-23 00:00:00.000,Weekday,Online,1770,1770,14683813.00,13840313.00,885000,83,704217.00,4.69,0,8295.940000
2024-09-27,2024,9,Q3 2024,2024-09-23 00:00:00.000,Weekday,In-Store,3027,3027,23422439.00,23422439.00,0,166,1360834.00,5.48,0,7737.840000
2024-09-27,2024,9,Q3 2024,2024-09-23 00:00:00.000,Weekday,Online,1742,1742,14343349.00,13517849.00,871000,91,751609.00,5.22,0,8233.840000
2024-09-28,2024,9,Q3 2024,2024-09-23 00:00:00.000,Weekend,In-Store,3050,3050,23783203.00,23783203.00,0,153,1249847.00,5.02,0,7797.770000
2024-09-28,2024,9,Q3 2024,2024-09-23 00:00:00.000,Weekend,Online,1734,1734,14508347.00,13681847.00,867000,81,740819.00,4.67,0,8366.980000
2024-09-29,2024,9,Q3 2024,2024-09-30 00:00:00.000,Weekend,In-Store,3076,3076,24369476.00,24369476.00,0,152,1267948.00,4.94,0,7922.460000
2024-09-29,2024,9,Q3 2024,2024-09-30 00:00:00.000,Weekend,Online,1669,1669,13448821.00,12659321.00,834500,90,675210.00,5.39,0,8058.010000
2024-09-30,2024,9,Q3 2024,2024-09-30 00:00:00.000,Weekday,In-Store,3016,3016,23609546.00,23609546.00,0,162,1230338.00,5.37,0,7828.100000
2024-09-30,2024,9,Q3 2024,2024-09-30 00:00:00.000,Weekday,Online,1810,1810,15030978.00,14169978.00,905000,88,705012.00,4.86,0,8304.410000
2024-10-01,2024,10,Q4 2024,2024-09-30 00:00:00.000,Weekday,In-Store,2987,2987,22927559.00,22927559.00,0,146,1259854.00,4.89,0,7675.780000
2024-10-01,2024,10,Q4 2024,2024-09-30 00:00:00.000,Weekday,Online,1766,1766,14430445.00,13602945.00,883000,111,945289.00,6.29,0,8171.260000
2024-10-02,2024,10,Q4 2024,2024-09-30 00:00:00.000,Weekday,In-Store,3081,3081,23585555.00,23585555.00,0,136,1157564.00,4.41,0,7655.160000
2024-10-02,2024,10,Q4 2024,2024-09-30 00:00:00.000,Weekday,Online,1763,1763,13881235.00,13048735.00,881500,98,735302.00,5.56,0,7873.640000
2024-10-03,2024,10,Q4 2024,2024-09-30 00:00:00.000,Weekday,In-Store,3045,3045,22804305.00,22804305.00,0,150,1121350.00,4.93,0,7489.100000
2024-10-03,2024,10,Q4 2024,2024-09-30 00:00:00.000,Weekday,Online,1678,1678,13968987.00,13162487.00,839000,65,504835.00,3.87,0,8324.780000
2024-10-04,2024,10,Q4 2024,2024-09-30 00:00:00.000,Weekday,In-Store,3077,3077,23129280.00,23129280.00,0,157,1305043.00,5.1,0,7516.830000
2024-10-04,2024,10,Q4 2024,2024-09-30 00:00:00.000,Weekday,Online,1782,1782,15278201.00,14428701.00,891000,83,692917.00,4.66,0,8573.630000
2024-10-05,2024,10,Q4 2024,2024-09-30 00:00:00.000,Weekend,In-Store,3088,3088,24256675.00,24256675.00,0,163,1337337.00,5.28,0,7855.140000
2024-10-05,2024,10,Q4 2024,2024-09-30 00:00:00.000,Weekend,Online,1675,1675,13639012.00,12845012.00,837500,87,680413.00,5.19,0,8142.690000
2024-10-06,2024,10,Q4 2024,2024-10-07 00:00:00.000,Weekend,In-Store,3066,3066,23659809.00,23659809.00,0,175,1446025.00,5.71,0,7716.830000
2024-10-06,2024,10,Q4 2024,2024-10-07 00:00:00.000,Weekend,Online,1735,1735,13942180.00,13132180.00,867500,115,867185.00,6.63,0,8035.840000
2024-10-07,2024,10,Q4 2024,2024-10-07 00:00:00.000,Weekday,In-Store,3111,3111,24341252.00,24341252.00,0,163,1403037.00,5.24,0,7824.250000
2024-10-07,2024,10,Q4 2024,2024-10-07 00:00:00.000,Weekday,Online,1742,1742,13954556.00,13132556.00,871000,98,792902.00,5.63,0,8010.650000
2024-10-08,2024,10,Q4 2024,2024-10-07 00:00:00.000,Weekday,In-Store,3026,3026,22915248.00,22915248.00,0,174,1444626.00,5.75,0,7572.790000
2024-10-08,2024,10,Q4 2024,2024-10-07 00:00:00.000,Weekday,Online,1719,1719,14374061.00,13554561.00,859500,80,643120.00,4.65,0,8361.870000
2024-10-09,2024,10,Q4 2024,2024-10-07 00:00:00.000,Weekday,In-Store,3054,3054,23413308.00,23413308.00,0,162,1221338.00,5.3,0,7666.440000
2024-10-09,2024,10,Q4 2024,2024-10-07 00:00:00.000,Weekday,Online,1771,1771,14609019.00,13768519.00,885500,90,711710.00,5.08,0,8249.020000
2024-10-10,2024,10,Q4 2024,2024-10-07 00:00:00.000,Weekday,In-Store,3054,3054,23804591.00,23804591.00,0,145,1213755.00,4.75,0,7794.560000
2024-10-10,2024,10,Q4 2024,2024-10-07 00:00:00.000,Weekday,Online,1720,1720,14407354.00,13584354.00,860000,74,622526.00,4.3,0,8376.370000
2024-10-11,2024,10,Q4 2024,2024-10-07 00:00:00.000,Weekday,In-Store,3059,3059,24216395.00,24216395.00,0,154,1265946.00,5.03,0,7916.440000
2024-10-11,2024,10,Q4 2024,2024-10-07 00:00:00.000,Weekday,Online,1719,1719,13885064.00,13067064.00,859500,83,766817.00,4.83,0,8077.410000
2024-10-12,2024,10,Q4 2024,2024-10-07 00:00:00.000,Weekend,In-Store,3019,3019,23757723.00,23757723.00,0,142,1256558.00,4.7,0,7869.400000
2024-10-12,2024,10,Q4 2024,2024-10-07 00:00:00.000,Weekend,Online,1740,1740,14305150.00,13480150.00,870000,90,695110.00,5.17,0,8221.350000
2024-10-13,2024,10,Q4 2024,2024-10-14 00:00:00.000,Weekend,In-Store,3099,3099,23817152.00,23817152.00,0,151,1186649.00,4.87,0,7685.430000
2024-10-13,2024,10,Q4 2024,2024-10-14 00:00:00.000,Weekend,Online,1757,1757,14171821.00,13332321.00,878500,78,609922.00,4.44,0,8065.920000
2024-10-14,2024,10,Q4 2024,2024-10-14 00:00:00.000,Weekday,In-Store,3122,3122,23975936.00,23975936.00,0,158,1167642.00,5.06,0,7679.670000
2024-10-14,2024,10,Q4 2024,2024-10-14 00:00:00.000,Weekday,Online,1686,1686,14281191.00,13476691.00,843000,77,604223.00,4.57,0,8470.460000
2024-10-15,2024,10,Q4 2024,2024-10-14 00:00:00.000,Weekday,In-Store,3028,3028,23323235.00,23323235.00,0,163,1283537.00,5.38,0,7702.520000
2024-10-15,2024,10,Q4 2024,2024-10-14 00:00:00.000,Weekday,Online,1776,1776,14700403.00,13851903.00,888000,79,749421.00,4.45,0,8277.250000
2024-10-16,2024,10,Q4 2024,2024-10-14 00:00:00.000,Weekday,In-Store,3050,3050,23355207.00,23355207.00,0,157,1399943.00,5.15,0,7657.440000
2024-10-16,2024,10,Q4 2024,2024-10-14 00:00:00.000,Weekday,Online,1678,1678,13334613.00,12541113.00,839000,91,776309.00,5.42,0,7946.730000
2024-10-17,2024,10,Q4 2024,2024-10-14 00:00:00.000,Weekday,In-Store,3085,3085,24546170.00,24546170.00,0,155,1308545.00,5.02,0,7956.620000
2024-10-17,2024,10,Q4 2024,2024-10-14 00:00:00.000,Weekday,Online,1804,1804,14891897.00,14040397.00,902000,101,827799.00,5.6,0,8254.930000
2024-10-18,2024,10,Q4 2024,2024-10-14 00:00:00.000,Weekday,In-Store,3214,3214,25114545.00,25114545.00,0,159,1271541.00,4.95,0,7814.110000
2024-10-18,2024,10,Q4 2024,2024-10-14 00:00:00.000,Weekday,Online,1693,1693,13993686.00,13186686.00,846500,79,580221.00,4.67,0,8265.610000
2024-10-19,2024,10,Q4 2024,2024-10-14 00:00:00.000,Weekend,In-Store,3051,3051,23230782.00,23230782.00,0,133,1082867.00,4.36,0,7614.150000
2024-10-19,2024,10,Q4 2024,2024-10-14 00:00:00.000,Weekend,Online,1710,1710,13853080.00,13043080.00,855000,90,788410.00,5.26,0,8101.220000
2024-10-20,2024,10,Q4 2024,2024-10-21 00:00:00.000,Weekend,In-Store,3111,3111,24116850.00,24116850.00,0,161,1360439.00,5.18,0,7752.120000
